"QB","RB","RB","WR","WR","WR","TE","FLEX","DEF","","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","","Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"","","","","","","","","","","39577-12055:Logan Paulsen","39577-12055","TE","Logan","Logan Paulsen","Paulsen","2.8000000544956754","7","4000","OAK@HOU","HOU","OAK","","","","",""
"","","","","","","","","","","39577-40746:Troy Fumagalli","39577-40746","TE","Troy","Troy Fumagalli","Fumagalli","1.2000000476837158","1","4000","DEN@IND","DEN","IND","","","","",""
"","","","","","","","","","","39577-55099:Ian Bunting","39577-55099","TE","Ian","Ian Bunting","Bunting","0","0","4000","DEN@IND","IND","DEN","","","","",""
"","","","","","","","","","","39577-38722:Cethan Carter","39577-38722","TE","Cethan","Cethan Carter","Carter","0","0","4000","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-72515:Ian Thomas","39577-72515","TE","Ian","Ian Thomas","Thomas","0","1","4000","CAR@SF","CAR","SF","","","","",""
"","","","","","","","","","","39577-70489:Ben Braunecker","39577-70489","TE","Ben","Ben Braunecker","Braunecker","3.4000000953674316","1","4000","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-38753:Jake Butt","39577-38753","TE","Jake","Jake Butt","Butt","4.166666666666667","3","4000","DEN@IND","DEN","IND","IR","Knee","","",""
"","","","","","","","","","","39577-55153:Garrett Dickerson","39577-55153","TE","Garrett","Garrett Dickerson","Dickerson","0","0","4000","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-39814:Jordan Leggett","39577-39814","TE","Jordan","Jordan Leggett","Leggett","1.8769230475792518","13","4000","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-56212:Tommy Sweeney","39577-56212","TE","Tommy","Tommy Sweeney","Sweeney","1.3250000476837158","4","4000","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-55209:Nate Becker","39577-55209","TE","Nate","Nate Becker","Becker","0","0","4000","PHI@BUF","BUF","PHI","","","","",""
"","","","","","","","","","","39577-54239:Matt Sokol","39577-54239","TE","Matt","Matt Sokol","Sokol","0","0","4000","LAC@CHI","LAC","CHI","","","","",""
"","","","","","","","","","","39577-14304:Luke Stocker","39577-14304","TE","Luke","Luke Stocker","Stocker","0.8199999809265137","5","4000","SEA@ATL","ATL","SEA","","","","",""
"","","","","","","","","","","39577-104421:Jesper Horsted","39577-104421","TE","Jesper","Jesper Horsted","Horsted","0","0","4000","LAC@CHI","CHI","LAC","","","","",""
"","","","","","","","","","","39577-57325:Jordan Franks","39577-57325","TE","Jordan","Jordan Franks","Franks","1.566666603088379","3","4000","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-12544:New York Jets","39577-12544","D","New York","New York Jets","Jets","7.5","6","3700","NYJ@JAC","NYJ","JAC","","","","",""
"","","","","","","","","","","39577-12551:Tampa Bay Buccaneers","39577-12551","D","Tampa Bay","Tampa Bay Buccaneers","Buccaneers","7.5","6","3700","TB@TEN","TB","TEN","","","","",""
"","","","","","","","","","","39577-12546:Arizona Cardinals","39577-12546","D","Arizona","Arizona Cardinals","Cardinals","4.285714285714286","7","3500","ARI@NO","ARI","NO","","","","",""
"","","","","","","","","","","39577-12553:Carolina Panthers","39577-12553","D","Carolina","Carolina Panthers","Panthers","12","6","3500","CAR@SF","CAR","SF","","","","",""
"","","","","","","","","","","39577-12531:Denver Broncos","39577-12531","D","Denver","Denver Broncos","Broncos","6","7","3400","DEN@IND","DEN","IND","","","","",""
"","","","","","","","","","","39577-12543:New York Giants","39577-12543","D","New York","New York Giants","Giants","8.142857142857142","7","3400","NYG@DET","NYG","DET","","","","",""
"","","","","","","","","","","39577-12528:Cincinnati Bengals","39577-12528","D","Cincinnati","Cincinnati Bengals","Bengals","3.2857142857142856","7","3100","CIN@LAR","CIN","LAR","","","","",""
"","","","","","","","","","","39577-12537:Oakland Raiders","39577-12537","D","Oakland","Oakland Raiders","Raiders","3.5","6","3100","OAK@HOU","OAK","HOU","","","","",""
"","","","","","","","","","","39577-12525:Atlanta Falcons","39577-12525","D","Atlanta","Atlanta Falcons","Falcons","1","7","3000","SEA@ATL","ATL","SEA","","","","",""
"","","","","","","","","","","39577-12529:Cleveland Browns","39577-12529","D","Cleveland","Cleveland Browns","Browns","6.5","6","3000","CLE@NE","CLE","NE","","","","",""
